image_id,question_id,answers,question,image_path
136903,1369035,"['far', 'far', 'far', 'far', 'not close', 'not close', 'not close', 'not close', '20 miles', '20 miles']",How close to a city is this photo taken?,COCO_train2014_000000136903.jpg
43917,439175,"['healthy', 'healthy', 'healthy', 'healthy', 'keto', 'keto', 'low carb', 'low carb', 'high protein', 'high protein']",What diet plan would this meal fall under?,COCO_train2014_000000043917.jpg
192642,1926425,"['dairy', 'dairy', 'dairy', 'dairy', 'dairy shorthorn', 'dairy shorthorn', 'guernseys', 'guernseys', 'bull', 'bull']",Which category of cows are shown in the photo?,COCO_train2014_000000192642.jpg
562510,5625105,"['120 mph', '120 mph', '120 mph', '120 mph', '110', '110', '195', '195', '20mph', '20mph']",What is the top speed of the white motorcycle?,COCO_train2014_000000562510.jpg
474550,4745505,"['sugar', 'sugar', 'sugar', 'sugar', 'grain', 'grain', 'calcuim', 'calcuim', 'carbohydrates', 'carbohydrates']",What nutrient is primarily in the frosted covered food?,COCO_train2014_000000474550.jpg
554668,5546685,"['fishing', 'fishing', 'fishing', 'fishing', 'gondola', 'gondola', 'skiff', 'skiff', 'wooden boat', 'wooden boat']",What type of boat is this?,COCO_train2014_000000554668.jpg
111831,1118315,"['bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus']",What public transit option might these people be waiting for?,COCO_train2014_000000111831.jpg
50511,505115,"['ocean', 'ocean', 'ocean', 'ocean', 'beach', 'beach', 'beach', 'beach', 'on water', 'on water']",Where is this?,COCO_train2014_000000050511.jpg
293949,2939495,"['potassium', 'potassium', 'potassium', 'potassium', 'c', 'c', 'vitamin c f', 'vitamin c f', 'b12', 'b12']",What are the vitamins that can be got from those fruits?,COCO_train2014_000000293949.jpg
134100,1341005,"['red sox', 'red sox', 'red sox', 'red sox', 'red sox', 'red sox', 'boston red sox', 'boston red sox', 'sox', 'sox']",What team do they play for?,COCO_train2014_000000134100.jpg
347793,3477935,"['pine', 'pine', 'pine', 'pine', 'pine', 'pine', 'evergreen', 'evergreen', 'pinetree', 'pinetree']",What types of trees are in the background of this photo?,COCO_train2014_000000347793.jpg
39528,395285,"['dodgers', 'dodgers', 'dodgers', 'dodgers', 'dodgers', 'dodgers', 'white socks', 'white socks', 'yankees', 'yankees']",What teams are these players playing for?,COCO_train2014_000000039528.jpg
522916,5229165,"['bricks', 'bricks', 'bricks', 'bricks', 'bricks', 'bricks', 'brick', 'brick', 'brick', 'brick']",Of what material is the red building made?,COCO_train2014_000000522916.jpg
437889,4378895,"['sunny', 'sunny', 'sunny', 'sunny', 'clear', 'clear', 'rainy', 'rainy', 'groggy', 'groggy']",What is the weather like outside this window?,COCO_train2014_000000437889.jpg
346061,3460615,"['italian', 'italian', 'italian', 'italian', 'italian', 'italian', 'italian', 'italian', 'spanish', 'spanish']",What language is on the sign?,COCO_train2014_000000346061.jpg
446006,4460065,"['fork', 'fork', 'fork', 'fork', 'fork', 'fork', 'fork', 'fork', 'fork', 'fork']",What is the utensil at the top right of the plate?,COCO_train2014_000000446006.jpg
96820,968205,"['legal', 'legal', 'legal', 'legal', 'legal', 'legal', 'legal', 'legal', 'legal', 'legal']",Is this legal or illegal?,COCO_train2014_000000096820.jpg
324412,3244125,"['fun', 'fun', 'fun', 'fun', 'fun', 'fun', 'transportation', 'transportation', 'transportation', 'transportation']",Are the people on the boat for fun or transportation?,COCO_train2014_000000324412.jpg
570694,5706945,"['snow', 'snow', 'snow', 'snow', 'snow', 'snow', 'snow', 'snow', 'glare', 'glare']",What do the goggles protect this person from?,COCO_train2014_000000570694.jpg
274690,2746905,"['nylon', 'nylon', 'nylon', 'nylon', 'windbbreaker', 'windbbreaker', 'ski suit', 'ski suit', 'snowsuit', 'snowsuit']",Name the dress material of this boy shown in this picture?,COCO_train2014_000000274690.jpg
458230,4582305,"['boxing', 'boxing', 'boxing', 'boxing', 'boxing', 'boxing', 'wii boxing', 'wii boxing', 'wii', 'wii']",What type of sport is this girl playing?,COCO_train2014_000000458230.jpg
541709,5417095,"['stop', 'stop', 'stop', 'stop', 'stop', 'stop', 'stop', 'stop', 'stop', 'stop']",What are drivers supposed to do?,COCO_train2014_000000541709.jpg
164287,1642875,"['native', 'native', 'native', 'native', 'native', 'native', '', '', 'unable to tell', 'unable to tell']",Is the bird migrating or native?,COCO_train2014_000000164287.jpg
514156,5141565,"['younger', 'younger', 'younger', 'younger', 'younger', 'younger', 'younger and sociable', 'younger and sociable', 'yonger and socialble', 'yonger and socialble']",Would one assume this was the home of someone older and reclusive or younger and sociable?,COCO_train2014_000000514156.jpg
197962,1979625,"['ripe', 'ripe', 'ripe', 'ripe', 'ripe', 'ripe', 'good', 'good', ""they're ripe"", ""they're ripe""]",What does the yellow color of these fruit mean?,COCO_train2014_000000197962.jpg
209179,2091795,"['air force', 'air force', 'air force', 'air force', 'air force', 'air force', 'airforce', 'airforce', 'airforce', 'airforce']",What branch of the military would use the pictured object?,COCO_train2014_000000209179.jpg
309552,3095525,"['pinstripe', 'pinstripe', 'pinstripe', 'pinstripe', 'pinstripes', 'pinstripes', 'pinstripes', 'pinstripes', 'pin stripes', 'pin stripes']",This pattern also famously found in business suits is called what?,COCO_train2014_000000309552.jpg
178443,1784435,"['baseball field', 'baseball field', 'baseball field', 'baseball field', 'field', 'field', 'chicago', 'chicago', 'stadium', 'stadium']",Where are these men playing ball?,COCO_train2014_000000178443.jpg
224199,2241995,"['freight', 'freight', 'freight', 'freight', 'freight', 'freight', 'frieght', 'frieght', 'cargo', 'cargo']",What kind of train is in this photo?,COCO_train2014_000000224199.jpg
166692,1666925,"['notebook', 'notebook', 'notebook', 'notebook', 'guestbook', 'guestbook', 'cake', 'cake', 'registry', 'registry']",What is the girl writing in?,COCO_train2014_000000166692.jpg
193090,1930905,"['boston', 'boston', 'boston', 'boston', 'new york', 'new york', 'new york', 'new york', 'detroit', 'detroit']",What city does this player represent?,COCO_train2014_000000193090.jpg
143439,1434395,"['air force', 'air force', 'air force', 'air force', 'airforce', 'airforce', 'airf force', 'airf force', 'navy', 'navy']",Which military department is in this photo?,COCO_train2014_000000143439.jpg
444285,4442855,"['brevard', 'brevard', 'brevard', 'brevard', 'brevard', 'brevard', 'harvard', 'harvard', 'villanova', 'villanova']",What college is advertised on his shirt?,COCO_train2014_000000444285.jpg
383639,3836395,"['do not enter', 'do not enter', 'do not enter', 'do not enter', 'do not enter', 'do not enter', 'do not enter', 'do not enter', 'yield', 'yield']",What does the street sign mean to drivers?,COCO_train2014_000000383639.jpg
261761,2617615,"['pigeon', 'pigeon', 'pigeon', 'pigeon', 'pigeon', 'pigeon', 'pidgeon', 'pidgeon', 'pidgon', 'pidgon']",What species of bird is on the windowsill?,COCO_train2014_000000261761.jpg
151339,1513395,"['horse racing', 'horse racing', 'horse racing', 'horse racing', 'chariot racing', 'chariot racing', 'chariot racing', 'chariot racing', 'harness racing', 'harness racing']",What activity are the people taking part in?,COCO_train2014_000000151339.jpg
142953,1429535,"['zoo', 'zoo', 'zoo', 'zoo', 'zoo', 'zoo', 'zoo', 'zoo', 'zoo', 'zoo']",What kind of institution are these people visiting?,COCO_train2014_000000142953.jpg
157190,1571905,"['blender', 'blender', 'blender', 'blender', 'blender', 'blender', 'blender', 'blender', 'blender', 'blender']",What appliance is the man using?,COCO_train2014_000000157190.jpg
168083,1680835,"['camera', 'camera', 'camera', 'camera', 'camera', 'camera', 'mirror', 'mirror', 'posing', 'posing']",Why would we suspect these two are posing rather than going about their normal routines?,COCO_train2014_000000168083.jpg
460226,4602265,"['cooking', 'cooking', 'cooking', 'cooking', 'cooking', 'cooking', 'baking', 'baking', 'roasting', 'roasting']",What is this used for?,COCO_train2014_000000460226.jpg
454636,4546365,"['23', '23', '23', '23', '23', '23', '46', '46', '46', '46']",How many chromosomes do these creatures have?,COCO_train2014_000000454636.jpg
530670,5306705,"['chicago', 'chicago', 'chicago', 'chicago', 'ny', 'ny', 'corndog', 'corndog', 'new york', 'new york']",What is the name of this style of hot dog?,COCO_train2014_000000530670.jpg
407869,4078695,"['safty gear', 'safty gear', 'protection', 'protection', 'helmet', 'helmet', 'helmets', 'helmets', 'person', 'person']",What is required when using these items?,COCO_train2014_000000407869.jpg
581297,5812975,"['soccer', 'soccer', 'soccer', 'soccer', 'soccer', 'soccer', 'soccer', 'soccer', 'soccer ball', 'soccer ball']",What kind of ball is this?,COCO_train2014_000000581297.jpg
188380,1883805,"['hotel', 'hotel', 'hotel', 'hotel', 'hotel', 'hotel', 'bedroom', 'bedroom', 'bedroom', 'bedroom']",What kind of room is this?,COCO_train2014_000000188380.jpg
129004,1290045,"['reds', 'reds', 'reds', 'reds', 'red baseball team', 'red baseball team', 'patriots', 'patriots', 'washington nationals', 'washington nationals']",What team is that?,COCO_train2014_000000129004.jpg
510517,5105175,"['600', '600', '600', '600', '2000', '2000', '50', '50', '400', '400']",How many calories per piece?,COCO_train2014_000000510517.jpg
167577,1675775,"['bed', 'bed', 'bed', 'bed', 'bed', 'bed', 'pet bed', 'pet bed', 'cat bed', 'cat bed']",What is the cat sitting in?,COCO_train2014_000000167577.jpg
99536,995365,"['carriage', 'carriage', 'carriage', 'carriage', 'carriage', 'carriage', 'carriage', 'carriage', 'carriage', 'carriage']",What is the horse pulling?,COCO_train2014_000000099536.jpg
38686,386865,"['coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee']",What is in the mug?,COCO_train2014_000000038686.jpg
552657,5526575,"['42', '42', '42', '42', '42', '42', '36', '36', '28', '28']",How many teeth do these animals have?,COCO_train2014_000000552657.jpg
283734,2837345,"['pomeranian', 'pomeranian', 'pomeranian', 'pomeranian', 'pomeranian', 'pomeranian', 'pomeranian', 'pomeranian', 'shitszu', 'shitszu']",What is the breed of this dog?,COCO_train2014_000000283734.jpg
491743,4917435,"['apartment', 'apartment', 'apartment', 'apartment', 'apartment', 'apartment', 'apartment', 'apartment', 'building', 'building']",What is for rent?,COCO_train2014_000000491743.jpg
266043,2660435,"['christmas', 'christmas', 'christmas', 'christmas', 'christmas', 'christmas', 'mardis gras', 'mardis gras', 'sinco de meyo', 'sinco de meyo']",This meal is being eaten at what festive period?,COCO_train2014_000000266043.jpg
54318,543185,"['double', 'double', 'double', 'double', 'queen sized', 'queen sized', 'queen', 'queen', 'twin', 'twin']",What type of beds are these?,COCO_train2014_000000054318.jpg
441608,4416085,"['loafers', 'loafers', 'loafers', 'loafers', 'slippers', 'slippers', 'slippers', 'slippers', 'sneakers', 'sneakers']",What shoes is this person wearing?,COCO_train2014_000000441608.jpg
281194,2811945,"['beagle', 'beagle', 'beagle', 'beagle', 'mut', 'mut', 'lab', 'lab', 'chihuahua', 'chihuahua']",What kind of dog is under the desk?,COCO_train2014_000000281194.jpg
223454,2234545,"['carriage', 'carriage', 'carriage', 'carriage', 'carriage', 'carriage', 'cart', 'cart', 'wagon', 'wagon']",What is being pulled in this photo?,COCO_train2014_000000223454.jpg
103095,1030955,"['conductor', 'conductor', 'conductor', 'conductor', 'engineer', 'engineer', 'engineer', 'engineer', 'driver', 'driver']",What is the title of the person who operates this vehicle?,COCO_train2014_000000103095.jpg
367519,3675195,"['goal', 'goal', 'goal', 'goal', 'goal', 'goal', 'goal box', 'goal box', 'net', 'net']",Where must the ball go for a score?,COCO_train2014_000000367519.jpg
235499,2354995,"['nike', 'nike', 'nike', 'nike', 'nike', 'nike', 'nike', 'nike', 'k swiss', 'k swiss']",What company's logo can be seen on this tennis player's clothing?,COCO_train2014_000000235499.jpg
393487,3934875,"['sheep herder', 'sheep herder', 'sheep herder', 'sheep herder', 'farmer', 'farmer', 'herder', 'herder', 'sheppard', 'sheppard']",What is the name of the person who is responsible for caring for these kinds of animals?,COCO_train2014_000000393487.jpg
245683,2456835,"['school', 'school', 'school', 'school', 'school', 'school', 'school', 'school', 'school', 'school']",What are the two girls behind the man on the motorcycle likely dressed for?,COCO_train2014_000000245683.jpg
37157,371575,"['scissors', 'scissors', 'scissors', 'scissors', 'scissors', 'scissors', 'scissors', 'scissors', 'scissors', 'scissors']",What tool is there?,COCO_train2014_000000037157.jpg
237233,2372335,"['sprite', 'sprite', 'sprite', 'sprite', 'sprite', 'sprite', 'coke', 'coke', 'dr pepper', 'dr pepper']",What soda appears in the photo near the young girl?,COCO_train2014_000000237233.jpg
204969,2049695,"['snap peas', 'snap peas', 'snap peas', 'snap peas', 'sugar snap', 'sugar snap', 'sweet peas', 'sweet peas', 'snap', 'snap']",What kind of peas are these?,COCO_train2014_000000204969.jpg
548559,5485595,"['train station', 'train station', 'train station', 'train station', 'rail yard', 'rail yard', 'train yard', 'train yard', 'railway station', 'railway station']",What is this area known as?,COCO_train2014_000000548559.jpg
442312,4423125,"['india', 'india', 'india', 'india', 'farm', 'farm', 'alberta', 'alberta', 'british columbia', 'british columbia']",In which province is the grey guy originated?,COCO_train2014_000000442312.jpg
530171,5301715,"['russian', 'russian', 'russian', 'russian', 'russian', 'russian', 'english', 'english', 'hebrew', 'hebrew']",What language is in blue?,COCO_train2014_000000530171.jpg
494794,4947945,"['flatbed', 'flatbed', 'flatbed', 'flatbed', 'flatbed', 'flatbed', 'flat bed', 'flat bed', 'big rig', 'big rig']",What is the name for this type of truck?,COCO_train2014_000000494794.jpg
269213,2692135,"['fishing', 'fishing', 'fishing', 'fishing', 'water travel', 'water travel', 'traveling', 'traveling', 'to sail', 'to sail']",Why would you use this thing?,COCO_train2014_000000269213.jpg
397461,3974615,"['cows', 'cows', 'cows', 'cows', 'cows', 'cows', 'cows', 'cows', 'cattle', 'cattle']",What type of animals are in this picture?,COCO_train2014_000000397461.jpg
303651,3036515,"['vegetable oil', 'vegetable oil', 'vegetable oil', 'vegetable oil', 'vegetable oil', 'vegetable oil', 'recycled vegetable oil', 'recycled vegetable oil', 'recycled vegetable oil', 'recycled vegetable oil']",What fuels the car?,COCO_train2014_000000303651.jpg
458604,4586045,"['bar', 'bar', 'bar', 'bar', 'bar', 'bar', 'restaurant', 'restaurant', 'restaurant', 'restaurant']",Where are these people?,COCO_train2014_000000458604.jpg
486309,4863095,"['valentines day', 'valentines day', 'valentines day', 'valentines day', 'christmas', 'christmas', 'christmas', 'christmas', ""valentine's day"", ""valentine's day""]",Which holiday does this room seem to celebrate?,COCO_train2014_000000486309.jpg
427166,4271665,"['passenger', 'passenger', 'passenger', 'passenger', 'private', 'private', 'private', 'private', 'puddle jumper', 'puddle jumper']",What plane is that?,COCO_train2014_000000427166.jpg
329765,3297655,"['mesh', 'mesh', 'mesh', 'mesh', 'mesh', 'mesh', 'produce bag', 'produce bag', 'sack', 'sack']",What kind of bag that's holding these apples called?,COCO_train2014_000000329765.jpg
214997,2149975,"['oven', 'oven', 'oven', 'oven', 'oven', 'oven', 'in oven', 'in oven', 'baked', 'baked']",How is this dish prepared?,COCO_train2014_000000214997.jpg
475888,4758885,"['pond', 'pond', 'pond', 'pond', 'pond', 'pond', 'pond', 'pond', 'lake', 'lake']",What is the body of water that the duck is most likely sitting in?,COCO_train2014_000000475888.jpg
553542,5535425,"['citrus', 'citrus', 'citrus', 'citrus', 'citrus', 'citrus', 'citrus', 'citrus', 'citris', 'citris']",What family of fruits is shown?,COCO_train2014_000000553542.jpg
537066,5370665,"['seagulls', 'seagulls', 'seagulls', 'seagulls', 'eagles', 'eagles', 'seagul', 'seagul', 'segals', 'segals']",What type of birds are being shown in this picture?,COCO_train2014_000000537066.jpg
571448,5714485,"['teddy roosevelt', 'teddy roosevelt', 'teddy roosevelt', 'teddy roosevelt', 'teddy roosevelt', 'teddy roosevelt', 'roosevelt', 'roosevelt', 'theodore roosevelt', 'theodore roosevelt']",Which president are these famous soft toys named after?,COCO_train2014_000000571448.jpg
275885,2758855,"['labrador', 'labrador', 'labrador', 'labrador', 'black labrador', 'black labrador', 'retriever', 'retriever', 'lab', 'lab']",What breed is this?,COCO_train2014_000000275885.jpg
454372,4543725,"['brew dog', 'brew dog', 'brew dog', 'brew dog', 'brew dog', 'brew dog', 'brewdog', 'brewdog', 'scotland', 'scotland']",What brewery is the beer from?,COCO_train2014_000000454372.jpg
9599,95995,"['airport', 'airport', 'airport', 'airport', 'airport', 'airport', 'airport', 'airport', 'airport', 'airport']",What kind of facility is this?,COCO_train2014_000000009599.jpg
581283,5812835,"['cook', 'cook', 'cook', 'cook', 'fast food worker', 'fast food worker', 'chef', 'chef', 'food worker', 'food worker']",What job title might you give the woman in this picture?,COCO_train2014_000000581283.jpg
47737,477375,"['vegetables', 'vegetables', 'vegetables', 'vegetables', 'vegetables', 'vegetables', 'vegetables', 'vegetables', 'vegetable', 'vegetable']",What food group is this primarily consisted of?,COCO_train2014_000000047737.jpg
253773,2537735,"['cat food', 'cat food', 'cat food', 'cat food', 'cat food', 'cat food', 'milk', 'milk', 'fruit', 'fruit']",What food does this animal eat?,COCO_train2014_000000253773.jpg
96713,967135,"['sprinkle', 'sprinkle', 'sprinkle', 'sprinkle', 'glazed', 'glazed', 'chocolate covered', 'chocolate covered', 'frosted', 'frosted']",What kind of donut is this?,COCO_train2014_000000096713.jpg
51652,516525,"['german', 'german', 'german', 'german', 'german', 'german', 'turkish', 'turkish', 'inuit', 'inuit']",What language is this street sign in?,COCO_train2014_000000051652.jpg
83872,838725,"['tony hawk', 'tony hawk', 'tony hawk', 'tony hawk', 'tony hawk', 'tony hawk', 'rob dyerdek', 'rob dyerdek', 'tony hawke', 'tony hawke']",Who is famous for doing this?,COCO_train2014_000000083872.jpg
273641,2736415,"['electric', 'electric', 'electric', 'electric', 'electric', 'electric', 'electricity', 'electricity', 'electricity', 'electricity']",What form of energy makes the train move?,COCO_train2014_000000273641.jpg
453779,4537795,"['dining room', 'dining room', 'dining room', 'dining room', 'dining room', 'dining room', 'kitchen', 'kitchen', 'dining', 'dining']",In what room of the house would you find a table like this?,COCO_train2014_000000453779.jpg
525398,5253985,"['trains', 'trains', 'trains', 'trains', 'transporting', 'transporting', 'transporting', 'transporting', 'transportation', 'transportation']",What are these ground tracks used for?,COCO_train2014_000000525398.jpg
545257,5452575,"['scurvy', 'scurvy', 'scurvy', 'scurvy', 'scurvy', 'scurvy', 'grapefruit', 'grapefruit', 'scabies', 'scabies']",The orange fruit is associated with preventing which disease that was once the scourge of sailors?,COCO_train2014_000000545257.jpg
191667,1916675,"['calico', 'calico', 'calico', 'calico', 'tabby', 'tabby', 'american shorthair', 'american shorthair', 'siamese', 'siamese']",What breed of cat is this?,COCO_train2014_000000191667.jpg
52418,524185,"['wicker', 'wicker', 'wicker', 'wicker', 'wicker', 'wicker', 'wicker', 'wicker', 'wood', 'wood']",What material is the gray rocking chair made of?,COCO_train2014_000000052418.jpg
82604,826045,"['humans', 'humans', 'humans', 'humans', 'human', 'human', 'people', 'people', 'person', 'person']",Who really uses this?,COCO_train2014_000000082604.jpg
447204,4472045,"['pine', 'pine', 'pine', 'pine', 'oak', 'oak', 'oak', 'oak', 'plywood', 'plywood']",Whic type of wood is used to make the cupboards shown in this photo?,COCO_train2014_000000447204.jpg
214373,2143735,"['iphone', 'iphone', 'iphone', 'iphone', 'smartphone', 'smartphone', 'samsung', 'samsung', 'android', 'android']",What type of phone is being used to take a picture?,COCO_train2014_000000214373.jpg
98276,982765,"['sweet', 'sweet', 'sweet', 'sweet', 'sweet', 'sweet', 'sweet', 'sweet', 'savory', 'savory']",Is the food sweet or savory?,COCO_train2014_000000098276.jpg
501435,5014355,"['on', 'on', 'on', 'on', 'on', 'on', 'on', 'on', 'onn', 'onn']",Are the lights on or off?,COCO_train2014_000000501435.jpg
180168,1801685,"['bell', 'bell', 'bell', 'bell', 'collar', 'collar', 'collar', 'collar', 'coller', 'coller']",What is usually around this animal's neck?,COCO_train2014_000000180168.jpg
36388,363885,"['jet', 'jet', 'jet', 'jet', 'jet', 'jet', 'fighter', 'fighter', 'fighter', 'fighter']",What kind of plane is this?,COCO_train2014_000000036388.jpg
39016,390165,"['tree', 'tree', 'tree', 'tree', 'tree', 'tree', 'tree fell on fence', 'tree fell on fence', 'kids playing', 'kids playing']",What could have caused the hole in the fence?,COCO_train2014_000000039016.jpg
332,3326,"['eyes', 'eyes', 'eyes', 'eyes', 'eyes', 'eyes', 'eyes', 'eyes', 'eyes', 'eyes']",The vegetable that garnishes this dish is nutritious for what body part?,COCO_train2014_000000000332.jpg
322670,3226705,"['honking', 'honking', 'honking', 'honking', 'honking', 'honking', 'honking your horn', 'honking your horn', 'noise', 'noise']",Penalty for what?,COCO_train2014_000000322670.jpg
514295,5142955,"['wine', 'wine', 'wine', 'wine', 'wine', 'wine', 'apple juice', 'apple juice', 'champain', 'champain']",What is probably in the glass?,COCO_train2014_000000514295.jpg
64244,642445,"['lake', 'lake', 'lake', 'lake', 'lake', 'lake', 'lake', 'lake', 'lake', 'lake']",Is this a lake or ocean?,COCO_train2014_000000064244.jpg
257414,2574145,"['steam', 'steam', 'steam', 'steam', 'diesel', 'diesel', 'fuel', 'fuel', 'magnetic levitation', 'magnetic levitation']",How might a vehicle like this be powered other than electrically?,COCO_train2014_000000257414.jpg
436302,4363025,"['garden', 'garden', 'garden', 'garden', 'woods', 'woods', 'yard', 'yard', 'outside', 'outside']",Where is the man sitting?,COCO_train2014_000000436302.jpg
357415,3574155,"['boat', 'boat', 'boat', 'boat', 'boat', 'boat', 'boat', 'boat', 'boat', 'boat']",What is pulling this wakeboarder?,COCO_train2014_000000357415.jpg
398285,3982855,"['dogs', 'dogs', 'dogs', 'dogs', 'dogs', 'dogs', 'dogs', 'dogs', 'humans', 'humans']",What kind of animals roaming around in the picture?,COCO_train2014_000000398285.jpg
45558,455585,"['pie', 'pie', 'pie', 'pie', 'banana cream pie', 'banana cream pie', 'cheesecake', 'cheesecake', 'banana pie', 'banana pie']",What type of dessert is this?,COCO_train2014_000000045558.jpg
174712,1747125,"['airport', 'airport', 'airport', 'airport', 'airport', 'airport', 'airport', 'airport', 'airport', 'airport']",Where does the flying object take off from?,COCO_train2014_000000174712.jpg
216119,2161195,"['paper', 'paper', 'paper', 'paper', 'nylon', 'nylon', 'nylon', 'nylon', 'tissue', 'tissue']",What material are these toys produced out of?,COCO_train2014_000000216119.jpg
461018,4610185,"['dell', 'dell', 'dell', 'dell', 'dell', 'dell', 'dell', 'dell', 'acer', 'acer']",What brand of computer is on the desk?,COCO_train2014_000000461018.jpg
240543,2405435,"['ollie', 'ollie', 'ollie', 'ollie', 'kickflip', 'kickflip', 'kick flip', 'kick flip', 'hawke', 'hawke']",What kind of skateboard trick is this?,COCO_train2014_000000240543.jpg
120032,1200325,"['stop', 'stop', 'stop', 'stop', 'stop', 'stop', 'stop', 'stop', 'stop', 'stop']",What do you do when you see this sign?,COCO_train2014_000000120032.jpg
355389,3553895,"['beagle', 'beagle', 'beagle', 'beagle', 'corgi', 'corgi', 'labrador', 'labrador', 'mixed', 'mixed']",What breed is this puppy?,COCO_train2014_000000355389.jpg
395491,3954915,"['hotdog', 'hotdog', 'hotdog', 'hotdog', 'hotdog', 'hotdog', 'hotdog', 'hotdog', 'hot dog', 'hot dog']",What american classic food is pictured here?,COCO_train2014_000000395491.jpg
203538,2035385,"['orange juice', 'orange juice', 'orange juice', 'orange juice', 'orange juice', 'orange juice', 'punch', 'punch', 'juice', 'juice']",What type of drink is in the glass?,COCO_train2014_000000203538.jpg
144703,1447035,"['birthday', 'birthday', 'birthday', 'birthday', 'birthday', 'birthday', 'painting', 'painting', 'easter', 'easter']",What is being celebrated?,COCO_train2014_000000144703.jpg
484973,4849735,"['long neck', 'long neck', 'long neck', 'long neck', 'neck', 'neck', 'neck', 'neck', 'their long tongues', 'their long tongues']",What is this animal's popular characteristic?,COCO_train2014_000000484973.jpg
535042,5350425,"['skateboard', 'skateboard', 'skateboard', 'skateboard', 'skateboard', 'skateboard', 'skateboard', 'skateboard', 'skateboard', 'skateboard']",What device shown is used to do an ollie?,COCO_train2014_000000535042.jpg
553067,5530675,"['lake', 'lake', 'lake', 'lake', 'lake', 'lake', 'lake', 'lake', 'lake', 'lake']",What type of body of water is shown?,COCO_train2014_000000553067.jpg
85798,857985,"['paint', 'paint', 'paint', 'paint', 'glaze', 'glaze', 'glazing', 'glazing', 'fired glazing', 'fired glazing']",How did the plate with the pizza on it obtain its deep blue coloring?,COCO_train2014_000000085798.jpg
296760,2967605,"['target', 'target', 'target', 'target', 'coco', 'coco', 'quilt', 'quilt', 'generic', 'generic']",What brand is this cover?,COCO_train2014_000000296760.jpg
531812,5318125,"['tomato', 'tomato', 'tomato', 'tomato', 'tomato', 'tomato', 'tomato', 'tomato', 'tomatoe', 'tomatoe']",What healthy vegetable is in this picture?,COCO_train2014_000000531812.jpg
431194,4311945,"['plant eater', 'plant eater', 'plant eater', 'plant eater', 'they are vegetarian', 'they are vegetarian', 'vegitarian', 'vegitarian', 'herbivore', 'herbivore']",Why would it be pointless to offer these animals red meat?,COCO_train2014_000000431194.jpg
530762,5307625,"['eyes', 'eyes', 'eyes', 'eyes', 'eating', 'eating', 'eating', 'eating', 'carrot', 'carrot']",What is this orange object good for?,COCO_train2014_000000530762.jpg
102471,1024715,"['olie', 'olie', 'rail jump', 'rail jump', 'jump', 'jump', 'hang', 'hang', 'jumping', 'jumping']",What trick is this skateboarder doing?,COCO_train2014_000000102471.jpg
120703,1207035,"['catching', 'catching', 'catching', 'catching', 'playing frisbee', 'playing frisbee', 'playing frisbee', 'playing frisbee', 'frisbee', 'frisbee']",What is the dog doing?,COCO_train2014_000000120703.jpg
552291,5522915,"['sun', 'sun', 'sun', 'sun', 'flies', 'flies', 'light', 'light', 'sunlight', 'sunlight']",What do these hanging objects keep out usually?,COCO_train2014_000000552291.jpg
431825,4318255,"['75', '75', '75', '75', 'africa', 'africa', 'hundred', 'hundred', '500', '500']",On average how many pounds of food do animals of this type eat per week?,COCO_train2014_000000431825.jpg
424669,4246695,"['adobe', 'adobe', 'adobe', 'adobe', 'adobe', 'adobe', 'adobe', 'adobe', 'adobe', 'adobe']",Who owns the booth?,COCO_train2014_000000424669.jpg
380070,3800705,"['king', 'king', 'king', 'king', 'queen', 'queen', 'full', 'full', 'too', 'too']",How big is the bed?,COCO_train2014_000000380070.jpg
437355,4373555,"['boeing 737', 'boeing 737', 'boeing 737', 'boeing 737', '747', '747', 'lear jet', 'lear jet', 'boeing', 'boeing']",Name the aircraft model shown in this picture?,COCO_train2014_000000437355.jpg
543276,5432765,"['guitar', 'guitar', 'guitar', 'guitar', 'guitar', 'guitar', 'guitar', 'guitar', 'guitar', 'guitar']",What musical instrument is on the left?,COCO_train2014_000000543276.jpg
216432,2164325,"['supreme', 'supreme', 'supreme', 'supreme', 'supreme', 'supreme', 'supreme pizza', 'supreme pizza', 'veggie', 'veggie']",What type of pizza is this slice?,COCO_train2014_000000216432.jpg
175021,1750215,"['herbivore', 'herbivore', 'herbivore', 'herbivore', 'herbivore', 'herbivore', 'herbivores', 'herbivores', 'herbivores', 'herbivores']",Are these animals carnivores or herbivore?,COCO_train2014_000000175021.jpg
92445,924455,"['hummingbird', 'hummingbird', 'hummingbird', 'hummingbird', 'hummingbird', 'hummingbird', 'humming', 'humming', 'humming bird', 'humming bird']",What kind of bird?,COCO_train2014_000000092445.jpg
450584,4505845,"['garden', 'garden', 'garden', 'garden', 'garden', 'garden', 'garden', 'garden', 'garden', 'garden']",From what outdoor area of a house would you gather these?,COCO_train2014_000000450584.jpg
301855,3018555,"['adventure', 'adventure', 'adventure', 'adventure', 'adventure', 'adventure', 'going home', 'going home', 'home', 'home']",Are these travelers going home or going on an adventure?,COCO_train2014_000000301855.jpg
